date,avg_daily_price
2021-11-05,61412.2125
2021-11-06,61005.31999999999
2021-11-07,62338.335
2021-11-08,65465.4975
2021-11-09,67305.0325
2021-11-10,65913.25
2021-11-11,64839.1875
2021-11-12,64156.295000000006
2021-11-13,64215.61
2021-11-14,64756.472499999996
2021-11-15,64731.917499999996
2021-11-16,61464.245
2021-11-17,59904.2425
2021-11-18,58671.685
2021-11-19,57215.965
2021-11-20,58740.652500000004
2021-11-21,59211.487499999996
2021-11-22,57479.72
2021-11-23,56778.0225
2021-11-24,57062.887500000004
2021-11-25,58124.3875
2021-11-26,56334.225
2021-11-27,54333.6875
2021-11-28,55673.26
2021-11-29,57645.945
2021-11-30,57444.837499999994
2021-12-01,57411.5475
2021-12-02,56704.4125
2021-12-03,54841.3275
2021-12-04,49653.23
2021-12-05,48993.7625
2021-12-06,49457.337499999994
2021-12-07,50751.7325
2021-12-08,50215.035
2021-12-09,49033.635
2021-12-10,47913.36
2021-12-11,48191.81
2021-12-12,49714.722499999996
2021-12-13,48154.8425
2021-12-14,47509.1125
2021-12-15,48312.232500000006
2021-12-16,48361.1975
2021-12-17,46803.884999999995
2021-12-18,46465.170000000006
2021-12-19,47055.655000000006
2021-12-20,46672.955
2021-12-21,47940.7525
2021-12-22,48868.4375
2021-12-23,49680.6
2021-12-24,50963.3125
2021-12-25,50629.55
2021-12-26,50466.78999999999
2021-12-27,51003.48
2021-12-28,49065.56
2021-12-29,47061.1175
2021-12-30,46846.3825
2021-12-31,46891.0175
2022-01-01,47025.645
2022-01-02,47413.21
2022-01-03,46749.57
2022-01-04,46333.912500000006
2022-01-05,44713.285
2022-01-06,43195.0075
2022-01-07,42101.152500000004
2022-01-08,41511.805
2022-01-09,41882.77
2022-01-10,41396.4025
2022-01-11,42230.1775
2022-01-12,43350.9875
2022-01-13,43318.494999999995
2022-01-14,42698.26
2022-01-15,43124.8125
2022-01-16,43053.185000000005
2022-01-17,42497.47
2022-01-18,42123.6875
2022-01-19,41927.455
2022-01-20,41599.805
2022-01-21,38416.67
2022-01-22,35589.9875
2022-01-23,35603.994999999995
2022-01-24,35843.0175
2022-01-25,36716.2025
2022-01-26,37230.5675
2022-01-27,36677.205
2022-01-28,37257.92
2022-01-29,37968.1475
2022-01-30,37939.87
2022-01-31,37931.315
2022-02-01,38606.6725
2022-02-02,37758.455
2022-02-03,36961.244999999995
2022-02-04,39421.3225
2022-02-05,41427.7475
2022-02-06,41884.0075
2022-02-07,43091.8025
2022-02-08,44010.244999999995
2022-02-09,44083.159999999996
2022-02-10,44215.79
2022-02-11,42931.920000000006
2022-02-12,42339.9925
2022-02-13,42225.3825
2022-02-14,42245.6375
2022-02-15,43564.807499999995
2022-02-16,44068.845
2022-02-17,42156.795
2022-02-18,40225.0075
2022-02-19,40034.24249999999
2022-02-20,39147.875
2022-02-21,37922.35
2022-02-22,37504.3725
2022-02-23,37941.76500000001
2022-02-24,37435.627499999995
2022-02-25,38811.4375
2022-02-26,39314.3775
2022-02-27,38417.875
2022-02-28,40633.7725
2022-03-01,43835.045
2022-03-02,44262.0675
2022-03-03,43070.0975
2022-03-04,40669.990000000005
2022-03-05,39141.86
2022-03-06,38900.305
2022-03-07,38277.8425
2022-03-08,38487.0925
2022-03-09,40480.7125
2022-03-10,40485.765
2022-03-11,39152.86
2022-03-12,38921.03999999999
2022-03-13,38368.3
2022-03-14,38737.71
2022-03-15,39234.41
2022-03-16,40235.2025
2022-03-17,41002.6825
2022-03-18,41283.865000000005
2022-03-19,41964.482500000006
2022-03-20,41667.625
2022-03-21,41069.130000000005
2022-03-22,41900.725000000006
2022-03-23,42506.08
2022-03-24,43413.892499999994
2022-03-25,44244.44
2022-03-26,44422.347499999996
2022-03-27,45689.8725
2022-03-28,47200.8425
2022-03-29,47401.082500000004
2022-03-30,47162.104999999996
2022-03-31,46344.5825
2022-04-01,45678.4825
2022-04-02,46231.8725
2022-04-03,46298.342500000006
2022-04-04,46249.145000000004
2022-04-05,46157.965
2022-04-06,44324.0375
2022-04-07,43310.75
2022-04-08,42943.4925
2022-04-09,42482.8675
2022-04-10,42547.777500000004
2022-04-11,40826.0025
2022-04-12,39889.755
2022-04-13,40593.1475
2022-04-14,40535.525
2022-04-15,40282.7575
2022-04-16,40407.8775
2022-04-17,40049.665
2022-04-18,40033.12
2022-04-19,41156.3275
2022-04-20,41467.595
2022-04-21,41141.3
2022-04-22,40040.3125
2022-04-23,39603.9475
2022-04-24,39440.340000000004
2022-04-25,39673.05
2022-04-26,39259.575
2022-04-27,38676.0975
2022-04-28,39557.9625
2022-04-29,39109.604999999996
2022-04-30,38150.1225
2022-05-01,38040.1325
2022-05-02,38553.2125
2022-05-03,38105.855
2022-05-04,38778.18
2022-05-05,37915.095
2022-05-06,36125.0925
2022-05-07,35604.365000000005
2022-05-08,34684.7425
2022-05-09,32097.795000000002
2022-05-10,30870.18
2022-05-11,30017.16
2022-05-12,28769.1725
2022-05-13,29537.9575
2022-05-14,29586.765000000003
2022-05-15,30588.9075
2022-05-16,30404.71
2022-05-17,30139.4225
2022-05-18,29631.177499999998
2022-05-19,29567.78
2022-05-20,29756.89
2022-05-21,29312.3825
2022-05-22,29870.5275
2022-05-23,29734.985
2022-05-24,29319.645
2022-05-25,29678.67
2022-05-26,29162.4225
2022-05-27,28877.9275
2022-05-28,28844.285
2022-05-29,29231.605000000003
2022-05-30,30680.985
2022-05-31,31783.57
2022-06-01,30722.7125
2022-06-02,30135.5025
2022-06-03,30033.550000000003
2022-06-04,29759.5325
2022-06-05,29875.915
2022-06-06,30737.042499999996
2022-06-07,30826.7475
2022-06-08,30625.2975
2022-06-09,30239.699999999997
2022-06-10,29608.6525
2022-06-11,28764.2425
2022-06-12,27526.05
2022-06-13,24470.8875
2022-06-14,22207.64
2022-06-15,21907.94
2022-06-16,21553.19
2022-06-17,20620.375
2022-06-18,19463.415
2022-06-19,19580.287500000002
2022-06-20,20468.73
2022-06-21,20842.205
2022-06-22,20345.5025
2022-06-23,20555.3
2022-06-24,21160.735
2022-06-25,21312.4975
2022-06-26,21345.495000000003
2022-06-27,20957.6225
2022-06-28,20609.4925
2022-06-29,20172.879999999997
2022-06-30,19717.572500000002
2022-07-01,19778.84
2022-07-02,19244.2525
2022-07-03,19249.32
2022-07-04,19740.464999999997
2022-07-05,20116.735
2022-07-06,20294.204999999998
2022-07-07,21069.8175
2022-07-08,21734.0925
2022-07-09,21622.175
2022-07-10,21179.3175
2022-07-11,20392.1075
2022-07-12,19647.945
2022-07-13,19710.925
2022-07-14,20334.945
2022-07-15,20750.2925
2022-07-16,21023.2975
2022-07-17,21107.0775
2022-07-18,21693.06
2022-07-19,22802.184999999998
2022-07-20,23451.1775
2022-07-21,23039.93
2022-07-22,23023.3775
2022-07-23,22517.810000000005
2022-07-24,22575.012499999997
2022-07-25,21951.0075
2022-07-26,21154.9725
2022-07-27,22090.57
2022-07-28,23394.7725
2022-07-29,23868.9225
2022-07-30,23897.76
2022-07-31,23590.0225
2022-08-01,23231.0125
2022-08-02,23092.237500000003
2022-08-03,23033.3
2022-08-04,22765.802499999998
2022-08-05,22998.66
2022-08-06,23132.9125
2022-08-07,23093.805
2022-08-08,23595.91
2022-08-09,23439.795
2022-08-10,23499.015
2022-08-11,24164.7775
2022-08-12,24094.067499999997
2022-08-13,24505.575
2022-08-14,24484.965
2022-08-15,24346.152500000004
2022-08-16,23966.6225
2022-08-17,23706.480000000003
2022-08-18,23311.225000000002
2022-08-19,22004.52
2022-08-20,21029.802499999998
2022-08-21,21381.197500000002
2022-08-22,21338.855000000003
2022-08-23,21376.219999999998
2022-08-24,21485.5475
2022-08-25,21514.28
2022-08-26,20948.69
2022-08-27,20119.9175
2022-08-28,19821.0975
2022-08-29,19956.4375
2022-08-30,20053.7775
2022-08-31,20037.7475
2022-09-01,19988.4825
2022-09-02,20070.262499999997
2022-09-03,19872.8825
2022-09-04,19861.27
2022-09-05,19872.06
2022-09-06,19353.864999999998
2022-09-07,19014.57
2022-09-08,19270.7175
2022-09-09,20392.405
2022-09-10,21482.9725
2022-09-11,21671.02
2022-09-12,22062.28
2022-09-13,21307.002500000002
2022-09-14,20139.8575
2022-09-15,19939.072500000002
2022-09-16,19678.7975
2022-09-17,19963.5
2022-09-18,19745.417499999996
2022-09-19,19218.307500000003
2022-09-20,19189.6275
2022-09-21,18854.4125
2022-09-22,18942.3875
2022-09-23,19180.74
2022-09-24,19082.6375
2022-09-25,18884.695
2022-09-26,19009.1575
2022-09-27,19376.9975
2022-09-28,19188.05
2022-09-29,19373.214999999997
2022-09-30,19588.377500000002
2022-10-01,19344.245
2022-10-02,19171.325
2022-10-03,19341.4
2022-10-04,19983.125
2022-10-05,20147.92
2022-10-06,20107.1325
2022-10-07,19719.895
2022-10-08,19453.1425
2022-10-09,19432.395
2022-10-10,19279.27
2022-10-11,19079.989999999998
2022-10-12,19104.93
2022-10-13,19058.505
2022-10-14,19393.6875
2022-10-15,19112.295
2022-10-16,19205.24
2022-10-17,19410.4575
2022-10-18,19418.395
2022-10-19,19219.385000000002
2022-10-20,19103.2725
2022-10-21,19026.5725
2022-10-22,19184.61
2022-10-23,19384.95
2022-10-24,19414.5675
2022-10-25,19765.885000000002
2022-10-26,20480.255
2022-10-27,20534.7325
2022-10-28,20409.26
2022-10-29,20760.129999999997
2022-10-30,20720.8425
2022-10-31,20550.5225
2022-11-01,20501.275
2022-11-02,20370.6725
2022-11-03,20196.055
2022-11-04,20709.6625
2022-11-05,21252.2975
2022-11-06,21114.0875
2022-11-07,20737.842500000002
2022-11-08,19251.4025
2022-11-09,17160.9875
2022-11-10,16869.2725
2022-11-11,17182.34
2022-11-12,16908.1375
2022-11-13,16581.572500000002
2022-11-14,16489.1125
2022-11-15,16795.175000000003
2022-11-16,16739.465
2022-11-17,16628.9775
2022-11-18,16737.5125
2022-11-19,16694.012499999997
2022-11-20,16478.56
2022-11-21,15963.9475
2022-11-22,15984.965
2022-11-23,16424.3175
2022-11-24,16618.185
2022-11-25,16532.625
2022-11-26,16516.7275
2022-11-27,16471.8475
2022-11-28,16280.997500000001
2022-11-29,16325.855
2022-11-30,16820.9625
2022-12-01,17080.477499999997
2022-12-02,16991.079999999998
2022-12-03,17006.2625
2022-12-04,17017.9975
2022-12-05,17091.0625
2022-12-06,17017.1725
2022-12-07,16936.66
2022-12-08,17023.307500000003
2022-12-09,17192.7175
2022-12-10,17143.9425
2022-12-11,17138.6325
2022-12-12,17102.155
2022-12-13,17515.9425
2022-12-14,17906.965000000004
2022-12-15,17572.67
2022-12-16,17012.0325
2022-12-17,16696.1725
2022-12-18,16760.52
2022-12-19,16562.542500000003
2022-12-20,16698.2275
2022-12-21,16842.205
2022-12-22,16768.62
2022-12-23,16821.6675
2022-12-24,16815.3125
2022-12-25,16811.7
2022-12-26,16871.755
2022-12-27,16797.7375
2022-12-28,16625.9725
2022-12-29,16583.5275
2022-12-30,16562.825
2022-12-31,16565.9925
2023-01-01,16571.3825
2023-01-02,16659.492499999997
2023-01-03,16682.91
2023-01-04,16792.635000000002
2023-01-05,16828.7575
2023-01-06,16875.625
2023-01-07,16945.947500000002
2023-01-08,17039.912500000002
2023-01-09,17202.3875
2023-01-10,17316.260000000002
2023-01-11,17674.875
2023-01-12,18449.7425
2023-01-13,19372.687499999996
2023-01-14,20507.745
2023-01-15,20856.5025
2023-01-16,21036.042500000003
2023-01-17,21202.305
2023-01-18,20966.7275
2023-01-19,20900.0625
2023-01-20,21839.002500000002
2023-01-21,22810.8375
2023-01-22,22715.5775
2023-01-23,22825.6175
2023-01-24,22793.9575
2023-01-25,22952.4025
2023-01-26,23050.637499999997
2023-01-27,23029.6725
2023-01-28,23041.055
2023-01-29,23423.0
2023-01-30,23217.5075
2023-01-31,22996.820000000003
2023-02-01,23357.670000000002
2023-02-02,23709.655000000002
2023-02-03,23460.387499999997
2023-02-04,23400.12
2023-02-05,23109.225000000002
2023-02-06,22870.452500000003
2023-02-07,23024.752500000002
2023-02-08,23080.817499999997
2023-02-09,22364.3975
2023-02-10,21703.045000000002
2023-02-11,21748.46
2023-02-12,21841.39
2023-02-13,21700.6
2023-02-14,21956.58
2023-02-15,23237.7925
2023-02-16,24148.96
2023-02-17,24112.0425
2023-02-18,24626.7975
2023-02-19,24572.094999999998
2023-02-20,24519.1925
2023-02-21,24673.5975
2023-02-22,24170.905
2023-02-23,24082.5
2023-02-24,23524.7575
2023-02-25,23070.559999999998
2023-02-26,23365.2725
2023-02-27,23512.925
2023-02-28,23313.6575
2023-03-01,23447.6425
2023-03-02,23521.9775
2023-03-03,22816.935
2023-03-04,22316.997499999998
2023-03-05,22407.030000000002
2023-03-06,22425.1075
2023-03-07,22273.07
2023-03-08,21942.75
2023-03-09,20986.075
2023-03-10,20107.4425
2023-03-11,20264.489999999998
2023-03-12,21218.36
2023-03-13,23106.3525
2023-03-14,24786.4925
2023-03-15,24512.4975
2023-03-16,24643.71
2023-03-17,26260.1875
2023-03-18,27151.3675
2023-03-19,27524.42
2023-03-20,27821.587499999998
2023-03-21,27891.0325
2023-03-22,27707.1575
2023-03-23,27850.345
2023-03-24,27781.0475
2023-03-25,27465.2075
2023-03-26,27760.7925
2023-03-27,27406.24
2023-03-28,27134.4375
2023-03-29,27874.940000000002
2023-03-30,28311.9525
2023-03-31,28165.5725
2023-04-01,28489.517499999998
2023-04-02,28252.760000000002
2023-04-03,27918.275
2023-04-04,28018.175000000003
2023-04-05,28228.895
2023-04-06,28024.22
2023-04-07,27951.775
2023-04-08,27964.682500000003
2023-04-09,28148.035
2023-04-10,28975.274999999998
2023-04-11,29994.4425
2023-04-12,30052.975
2023-04-13,30177.875
2023-04-14,30451.692499999997
2023-04-15,30389.905
2023-04-16,30317.434999999998
2023-04-17,29822.91
2023-04-18,29848.015
2023-04-19,29527.659999999996
2023-04-20,28534.762499999997
2023-04-21,27751.3775
2023-04-22,27525.690000000002
2023-04-23,27633.887499999997
2023-04-24,27511.085
2023-04-25,27850.927499999998
2023-04-26,28496.7725
2023-04-27,29039.23
2023-04-28,29318.7525
2023-04-29,29255.505
2023-04-30,29378.159999999996
2023-05-01,28576.4375
2023-05-02,28372.5
2023-05-03,28769.09
2023-05-04,28976.947500000002
2023-05-05,29205.1925
2023-05-06,29118.45
2023-05-07,28702.9525
2023-05-08,27997.972500000003
2023-05-09,27617.0175
2023-05-10,27583.8625
2023-05-11,27224.8875
2023-05-12,26666.55
2023-05-13,26826.942499999997
2023-05-14,26863.355
2023-05-15,27117.335
2023-05-16,27086.247499999998
2023-05-17,27121.0425
2023-05-18,27018.3575
2023-05-19,26878.785
2023-05-20,26989.449999999997
2023-05-21,26948.445
2023-05-22,26808.787500000002
2023-05-23,27090.7075
2023-05-24,26712.1825
2023-05-25,26326.665
2023-05-26,26609.78
2023-05-27,26751.55
2023-05-28,27486.239999999998
2023-05-29,27943.2875
2023-05-30,27755.845
2023-05-31,27394.814999999995
2023-06-01,26995.835
2023-06-02,26966.379999999997
2023-06-03,27140.0075
2023-06-04,27147.612500000003
2023-06-05,26340.1825
2023-06-06,26416.1575
2023-06-07,26771.547499999997
2023-06-08,26464.4875
2023-06-09,26507.4175
2023-06-10,26052.72
2023-06-11,25902.0875
2023-06-12,25884.83
2023-06-13,25996.307500000003
2023-06-14,25495.35
2023-06-15,25321.525
2023-06-16,25909.2625
2023-06-17,26470.7475
2023-06-18,26453.2025
2023-06-19,26627.2575
2023-06-20,27551.77
2023-06-21,29339.97
2023-06-22,29976.105
2023-06-23,30451.34
2023-06-24,30566.485
2023-06-25,30578.4
2023-06-26,30331.665
2023-06-27,30545.3925
2023-06-28,30334.5975
2023-06-29,30354.6675
2023-06-30,30425.3275
2023-07-01,30510.015
2023-07-02,30537.2325
2023-07-03,30930.8725
2023-07-04,30973.35
2023-07-05,30587.35
2023-07-06,30437.67
2023-07-07,30097.535
2023-07-08,30265.152500000004
2023-07-09,30237.995000000003
2023-07-10,30392.015
2023-07-11,30536.824999999997
2023-07-12,30548.8375
2023-07-13,30972.3575
2023-07-14,30824.059999999998
2023-07-15,30298.105
2023-07-16,30256.815
2023-07-17,30091.54
2023-07-18,29937.23
2023-07-19,29929.85
2023-07-20,29924.4075
2023-07-21,29872.44
2023-07-22,29829.955
2023-07-23,29989.435
2023-07-24,29555.432500000003
2023-07-25,29207.265
2023-07-26,29341.9525
2023-07-27,29306.5175
2023-07-28,29300.565
2023-07-29,29332.534999999996
2023-07-30,29279.0575
2023-07-31,29286.285
2023-08-01,29315.8
2023-08-02,29466.75
2023-08-03,29195.2425
2023-08-04,29112.065000000002
2023-08-05,29079.25
2023-08-06,29089.38
2023-08-07,29069.324999999997
2023-08-08,29592.9825
2023-08-09,29722.2675
2023-08-10,29523.985
2023-08-11,29424.69
2023-08-12,29429.774999999998
2023-08-13,29370.247499999998
2023-08-14,29383.137499999997
2023-08-15,29297.445
2023-08-16,28978.3625
2023-08-17,27325.85
2023-08-18,26282.2525
2023-08-19,26059.024999999998
2023-08-20,26140.0125
2023-08-21,26096.835
2023-08-22,25905.585
2023-08-23,26280.2
2023-08-24,26263.6575
2023-08-25,26082.815
2023-08-26,26047.265
2023-08-27,26066.8725
2023-08-28,26085.0675
2023-08-29,26975.2975
2023-08-30,27450.535000000003
2023-08-31,26620.8225
2023-09-01,25808.8925
2023-09-02,25853.63
2023-09-03,25943.932500000003
2023-09-04,25884.115
2023-09-05,25774.059999999998
2023-09-06,25741.142499999998
2023-09-07,26018.3675
2023-09-08,26064.565
2023-09-09,25888.46
2023-09-10,25836.859999999997
2023-09-11,25451.4525
2023-09-12,25675.277499999997
2023-09-13,26057.872499999998
2023-09-14,26432.9975
2023-09-15,26558.6825
2023-09-16,26595.415
2023-09-17,26527.3575
2023-09-18,26769.09
2023-09-19,27031.03
2023-09-20,27130.97
2023-09-21,26807.5975
2023-09-22,26590.092500000002
2023-09-23,26574.4775
2023-09-24,26421.2425
2023-09-25,26247.4525
2023-09-26,26253.067499999997
2023-09-27,26389.182500000003
2023-09-28,26761.3175
2023-09-29,26959.6
2023-09-30,26962.704999999998
2023-10-01,27493.684999999998
2023-10-02,27837.1325
2023-10-03,27439.497499999998
2023-10-04,27561.684999999998
2023-10-05,27665.337499999998
2023-10-06,27703.105
2023-10-07,27939.88
2023-10-08,27914.09
2023-10-09,27688.7775
2023-10-10,27503.309999999998
2023-10-11,27070.4225
2023-10-12,26784.2975
2023-10-13,26859.1575
2023-10-14,26873.265
2023-10-15,27027.052499999998
2023-10-16,28191.895
2023-10-17,28394.9125
2023-10-18,28460.285
2023-10-19,28512.815000000002
2023-10-20,29292.1475
2023-10-21,29855.9025
2023-10-22,29947.565000000002
2023-10-23,31921.989999999998
2023-10-24,33776.265
2023-10-25,34307.67
2023-10-26,34305.71
2023-10-27,33919.9075
2023-10-28,34081.585
2023-10-29,34321.7525
2023-10-30,34479.8625
2023-10-31,34465.0
2023-11-01,34935.15
2023-11-02,35162.0025
2023-11-03,34681.215
2023-11-04,34904.7575
2023-11-05,34975.485
2023-11-06,35015.0525
2023-11-07,35214.0675
2023-11-08,35557.4625
2023-11-09,36458.024999999994
2023-11-10,36963.36
2023-11-11,37126.705
2023-11-12,37036.86
2023-11-13,36819.5125
2023-11-14,35889.53
2023-11-15,36687.35
2023-11-16,36862.8125
2023-11-17,36359.63250000001
2023-11-18,36551.52
2023-11-19,36952.9975
2023-11-20,37308.9075
2023-11-21,36643.72
2023-11-22,36660.775
2023-11-23,37306.5175
2023-11-24,37668.3375
2023-11-25,37743.33500000001
2023-11-26,37548.182499999995
2023-11-27,37241.587499999994
2023-11-28,37576.745
2023-11-29,37923.380000000005
2023-11-30,37806.115
2023-12-01,38255.3375
2023-12-02,39122.9025
2023-12-03,39736.8675
2023-12-04,41088.905000000006
2023-12-05,42991.605
2023-12-06,43867.25
2023-12-07,43476.065
2023-12-08,43806.31
2023-12-09,43956.7825
2023-12-10,43778.775
2023-12-11,42267.35
2023-12-12,41382.479999999996
2023-12-13,42097.9025
2023-12-14,42677.8225
2023-12-15,42427.3425
2023-12-16,42136.9375
2023-12-17,41832.185
2023-12-18,41833.295
2023-12-19,42560.472499999996
2023-12-20,43108.479999999996
2023-12-21,43764.947499999995
2023-12-22,43910.4075
2023-12-23,43737.745
2023-12-24,43284.9125
2023-12-25,43272.595
2023-12-26,42828.8325
2023-12-27,42928.3675
2023-12-28,43005.495
2023-12-29,42260.427500000005
2023-12-30,42084.96000000001
2023-12-31,42322.177500000005
2024-01-01,43207.0
2024-01-02,44788.6075
2024-01-03,43510.535
2024-01-04,43584.92
2024-01-05,43775.917499999996
2024-01-06,43931.22750000001
2024-01-07,43987.505
2024-01-08,45326.01
2024-01-09,46445.427500000005
2024-01-10,46190.06999999999
2024-01-11,46892.175
2024-01-12,44284.355
2024-01-13,42830.962499999994
2024-01-14,42344.835
2024-01-15,42340.4825
2024-01-16,42819.265
2024-01-17,42828.1825
2024-01-18,41929.2175
2024-01-19,41365.85
2024-01-20,41670.9825
2024-01-21,41664.6875
2024-01-22,40567.3925
2024-01-23,39549.34
2024-01-24,40005.415
2024-01-25,39974.055
2024-01-26,40963.485
2024-01-27,41884.62
2024-01-28,42153.795
2024-01-29,42617.9075
2024-01-30,43202.54
2024-01-31,42885.7625
2024-02-01,42708.0875
2024-02-02,43079.435
2024-02-03,43117.7725
2024-02-04,42733.755
2024-02-05,42779.86
2024-02-06,42945.4075
2024-02-07,43658.265
2024-02-08,44895.9125
2024-02-09,46465.8875
2024-02-10,47463.4675
2024-02-11,48050.2225
2024-02-12,49065.525
2024-02-13,49571.6075
2024-02-14,50690.8725
2024-02-15,51951.4475
2024-02-16,52035.55
2024-02-17,51638.64
2024-02-18,51830.14749999999
2024-02-19,52019.545000000006
2024-02-20,51944.7325
2024-02-21,51775.0025
2024-02-22,51536.09
2024-02-23,51025.5275
2024-02-24,51148.8425
2024-02-25,51633.8525
2024-02-26,53004.19
2024-02-27,55888.025
2024-02-28,60040.325000000004
2024-02-29,61901.034999999996
2024-03-01,61852.53
2024-03-02,62092.3725
2024-03-03,62413.2825
2024-03-04,65539.67
2024-03-05,64993.68000000001
2024-03-06,65054.572499999995
2024-03-07,66607.05249999999
2024-03-08,67755.0075
2024-03-09,68209.9175
2024-03-10,68812.88
2024-03-11,70214.73500000002
2024-03-12,71287.7325
2024-03-13,72376.9925
2024-03-14,71698.33499999999
2024-03-15,69727.125
2024-03-16,67405.8675
2024-03-17,66782.87999999999
2024-03-18,67881.165
2024-03-19,64806.627499999995
2024-03-20,64663.229999999996
2024-03-21,66527.815
2024-03-22,64551.884999999995
2024-03-23,64196.412500000006
2024-03-24,65650.2475
2024-03-25,68656.2675
2024-03-26,70177.275
2024-03-27,69896.675
2024-03-28,70176.5675
2024-03-29,70139.075
2024-03-30,69823.4525
2024-03-31,70447.7925
2024-04-01,70070.22249999999
2024-04-02,67334.50749999999
2024-04-03,65705.9925
2024-04-04,67206.3725
2024-04-05,67754.4125
2024-04-06,68464.115
2024-04-07,69351.67
2024-04-08,70705.4025
2024-04-09,70183.5475
2024-04-10,69616.79000000001
2024-04-11,70377.6025
2024-04-12,68359.265
2024-04-13,64907.65000000001
2024-04-14,64390.09
2024-04-15,64555.8275
2024-04-16,63294.595
2024-04-17,62311.9825
2024-04-18,62416.975000000006
2024-04-19,63084.527500000004
2024-04-20,64316.9175
2024-04-21,64953.6975
2024-04-22,65873.205
2024-04-23,66545.535
2024-04-24,65345.02
2024-04-25,64219.965000000004
2024-04-26,64096.457500000004
2024-04-27,63386.6575
2024-04-28,63432.9
2024-04-29,63244.625
2024-04-30,62115.9
2024-05-01,59107.8575
2024-05-02,58490.604999999996
2024-05-03,61021.732500000006
2024-05-04,63463.770000000004
2024-05-05,63843.05
2024-05-06,63844.2975
2024-05-07,63040.167499999996
2024-05-08,61853.33
2024-05-09,62081.5175
2024-05-10,61882.56
2024-05-11,60907.017499999994
2024-05-12,61201.994999999995
2024-05-13,62155.822499999995
2024-05-14,62194.6775
2024-05-15,63886.905
2024-05-16,65699.125
2024-05-17,66204.19750000001
2024-05-18,66984.8025
2024-05-19,66686.615
2024-05-20,68824.1225
2024-05-21,70684.225
2024-05-22,69705.7875
2024-05-23,68386.1375
2024-05-24,68092.4425
2024-05-25,68987.64
2024-05-26,68872.1175
2024-05-27,69220.415
2024-05-28,68676.135
2024-05-29,68027.78749999999
2024-05-30,68158.145
2024-05-31,67901.57
2024-06-01,67658.82500000001
2024-06-02,67812.485
2024-06-03,68619.0
2024-06-04,69744.625
2024-06-05,70946.8725
2024-06-06,70931.175
2024-06-07,70142.92000000001
2024-06-08,69354.07
2024-06-09,69486.49500000001
2024-06-10,69639.095
2024-06-11,68123.8125
2024-06-12,68120.555
2024-06-13,67434.5175
2024-06-14,66316.31
2024-06-15,66151.955
2024-06-16,66484.58
2024-06-17,66402.5
2024-06-18,65581.97
2024-06-19,65135.807499999995
2024-06-20,65221.612499999996
2024-06-21,64364.89
2024-06-22,64224.05
2024-06-23,63792.83500000001
2024-06-24,61318.7775
2024-06-25,61194.0925
2024-06-26,61467.7025
2024-06-27,61391.825000000004
2024-06-28,61105.6525
2024-06-29,60755.572499999995
2024-06-30,61882.415
2024-07-01,63007.74
2024-07-02,62532.645
2024-07-03,61007.494999999995
2024-07-04,58631.942500000005
2024-07-05,56177.685
2024-07-06,57337.98
2024-07-07,57065.4425
2024-07-08,56267.33
2024-07-09,57337.515
2024-07-10,58100.91
2024-07-11,57941.435
2024-07-12,57574.535
2024-07-13,58674.935
2024-07-14,60154.155000000006
2024-07-15,62763.58750000001
2024-07-16,64382.564999999995
2024-07-17,64778.655
2024-07-18,64111.9225
2024-07-19,65333.64749999999
2024-07-20,66905.10750000001
2024-07-21,67362.2425
2024-07-22,67682.97
2024-07-23,66665.0175
2024-07-24,65881.2525
2024-07-25,65202.037500000006
2024-07-26,66907.6425
2024-07-27,67963.6225
2024-07-28,67882.86499999999
2024-07-29,67885.64
2024-07-30,66318.8375
2024-07-31,65548.81
2024-08-01,64485.9525
2024-08-02,63419.625
2024-08-03,61061.1375
2024-08-04,59274.847499999996
2024-08-05,54871.35
2024-08-06,55257.955
2024-08-07,55862.707500000004
2024-08-08,58573.722499999996
2024-08-09,60950.84
2024-08-10,60868.520000000004
2024-08-11,59945.207500000004
2024-08-12,59103.13249999999
2024-08-13,59976.1925
2024-08-14,59875.932499999995
2024-08-15,58038.0925
2024-08-16,58333.0075
2024-08-17,59212.9075
2024-08-18,59153.3125
2024-08-19,58817.695
2024-08-20,59600.13250000001
2024-08-21,60193.5575
2024-08-22,60664.185
2024-08-23,62427.5525
2024-08-24,64054.9375
2024-08-25,64287.572499999995
2024-08-26,63583.7475
2024-08-27,60873.7525
2024-08-28,59136.22
2024-08-29,59568.4975
2024-08-30,59032.04
2024-08-31,59076.09
2024-09-01,58138.3625
2024-09-02,58246.8975
2024-09-03,58461.12500000001
2024-09-04,57395.909999999996
2024-09-05,57030.405
2024-09-06,54925.2425
2024-09-07,54179.8425
2024-09-08,54494.455
2024-09-09,56147.9775
2024-09-10,57277.189999999995
2024-09-11,57125.2225
2024-09-12,57845.58
2024-09-13,59221.9825
2024-09-14,60125.3675
2024-09-15,59552.9675
2024-09-16,58512.4975
2024-09-17,59364.4975
2024-09-18,60758.755
2024-09-19,62528.2425
2024-09-20,63158.0925
2024-09-21,63216.9775
2024-09-22,63321.415
2024-09-23,63550.845
2024-09-24,63747.6725
2024-09-25,63794.94500000001
2024-09-26,64208.75
2024-09-27,65565.45999999999
2024-09-28,65827.54500000001
2024-09-29,65742.0325
2024-09-30,64351.174999999996
2024-10-01,62107.002499999995
2024-10-02,60961.127499999995
2024-10-03,60676.82
2024-10-04,61445.8675
2024-10-05,62050.955
